Plot_Min_Witdh,Plot_Count,Build_Min_Depth,Build_Max_Depth,Build_Min_Heigth,Build_Max_Heigth,Building_Volume,Building_Area,Green_Area,Average_FAR,Average_Build_Heigth,Gross_area,Radiation_Min,Radiation_Total,Green_Comfort,Energy_Balance
22.8199259936,12,17.8567770782,28.824561543,8.4513050848,65.7161981968,612203.64,17864.5174478463,3446.4160687359,27.5410316948,33.4234344087,612203.64,3.5,8012.5,0.2399,-105694.16
21.2145162055,20,16.7223391674,51.3569247798,16.8849673744,46.6015085924,531603.76,16750.7488040371,4560.1847125451,26.2609600826,33.169625164,531603.76,5.25,7540.25,0.2546,550108.18
21.3523267316,20,16.7606605741,51.0036466262,16.8196624999,46.5007881136,553765.64,17452.4141374442,3858.519379138,26.9444703414,33.0849125464,553765.64,5,7773.5,0.2467,574191.49
21.4254237154,20,16.7795518541,50.596580084,16.6456912473,46.3810590159,619382.21,18432.1478029242,2878.785713658,29.9821748181,32.9406659823,619382.21,2,8232.75,0.1275,78405.42
21.5134977177,20,16.8294027715,50.3654534936,16.5966425542,46.3935807323,654490.72,19872.4659985699,1438.4675180123,31.2974324726,32.9253578594,654490.72,2,8812,0.1088,288036.37
21.5737681373,20,16.8339195122,49.9448376878,16.4209219526,46.2769347908,585519.83,18225.0948956418,3085.8386209404,28.6797732518,32.7820101581,585519.83,2,8101.75,0.1658,489739.19
21.6558136264,20,16.8725532243,49.808320876,16.4008992934,46.4318542173,557246.15,16600.501292464,4710.4322241183,27.634338617,32.8578557218,557246.15,4.75,7513.5,0.2174,80539.87
21.7069447316,20,16.90861062,49.6353278759,16.3238195735,46.6144577054,553468.36,16738.8944449797,4572.0390716025,27.5067959506,32.9230823405,553468.36,4.5,7684,0.2521,208892.88
21.7435182395,20,16.9385456736,49.2711264496,16.1936515026,46.6380048299,610845.31,18553.4783367406,2757.4551798417,29.6523575043,32.8771501615,610845.31,2,8189,0.1498,272883.17
21.793115787,20,16.9525995971,48.876411331,16.0093157525,46.700106186,527079.99,15947.949922889,5362.9835936933,26.4495120709,32.8278618893,527079.99,5.25,7166.75,0.2586,202787.24
21.8652705802,20,16.9833534838,48.792656554,15.9791194261,47.0415407017,581401.60,17850.7041115723,3460.2294050099,28.0277310631,33.0013191793,581401.60,5.25,8036,0.2144,358385.01
21.9034513459,20,17.0143862507,48.483062196,15.8766862025,47.2711725575,642843.42,19412.688869628,1898.2446469543,30.898877825,33.0808575433,642843.42,4.25,8628.75,0.0995,228697.91
21.9394121963,12,17.0441933546,48.1696295003,15.7527118146,47.5270305067,685025.95,19941.3588837541,1369.5746328282,33.1252140061,34.8693578347,685025.95,3.75,9193.25,0.1096,-142899.55
21.9738256406,12,17.0741283004,47.8454047798,15.6122964606,47.8030653823,600532.40,17360.5939934488,3950.3395231334,30.4868305982,34.979494875,600532.40,2.75,7785,0.1748,-187918.07
22.0429014632,12,17.1273555849,47.6251504102,15.5356165866,48.2440680211,735834.72,21243.1615092223,67.7720073599,35.0767465192,35.2142726106,735834.72,0,9848.25,0.1908,-245285.07
22.0882847535,12,17.157406618,47.2056127939,15.3773265104,48.5820620475,500480.52,13718.5530157501,7592.3805008322,25.3885239806,35.3545660416,500480.52,3.5,6433.75,0.3179,-545952.12
22.1270302254,12,17.1834618345,46.7632777983,15.2139951106,48.9474150944,630486.63,17765.8016280655,3545.1318885167,31.3459921964,35.5093114359,630486.63,0,8296,0.1302,-436858.44
22.1644888997,12,17.2039543059,46.3047293523,15.0375012806,49.3484769219,637673.47,18252.1388572505,3058.7946593318,31.4467812412,35.6802971905,637673.47,1,8370,1.1726,-294901.22
22.1930848164,12,17.2293092391,45.7917052104,14.8448694266,49.7889007047,568543.39,15649.5234546428,5661.4100619394,29.7570722639,35.8685358325,568543.39,3.5,7061.5,0.2163,-585337.04
22.2369349048,12,17.2474747598,44.9675121945,14.5041752762,50.0692667008,552467.73,15624.1654944423,5686.76802214,28.846275791,35.9014952321,552467.73,3.5,6908.75,0.2176,-353682.61
22.2808756207,12,17.2780985625,44.3829725306,14.2912853143,50.6143209754,585394.78,16608.2266109472,4702.7069056351,27.9571572104,36.1446135268,585394.78,3.75,7428.75,0.3338,-346915.32
22.322953382,12,17.3057796156,43.7544899622,14.05721234,51.2030332613,586330.48,16673.9130213411,4637.0204952411,29.3872016964,36.4055596502,586330.48,3.75,7437.75,0.2315,-326633.49
22.3573279997,12,17.346103683,43.0918475847,13.81366541,51.8673863466,610576.84,16516.1786315653,4794.754885017,31.6309088898,36.7082401117,610576.84,3.25,7423.75,0.2994,-780193.00
22.3933119628,12,17.3732773014,42.380724681,13.551775744,52.5875331849,708032.01,19393.1881038141,1917.7454127682,34.6872177938,37.0371811859,708032.01,1.75,8735.25,0.1139,-778971.29
22.4381857293,12,17.3999827833,41.3554639194,13.1460175003,53.2031049568,763943.47,20966.2045156894,344.7290008928,36.3690448892,37.2458941624,763943.47,2,9438.75,0.3876,-818789.58
22.4768788825,12,17.4468831827,40.5534278654,12.8410336503,54.087825972,638573.67,17148.2560070603,4162.677509522,32.8726505368,37.6566822852,638573.67,3,7730.5,0.1652,-880924.09
22.5076125317,12,17.4852001503,39.703715539,12.5225525279,55.0604057471,760109.27,19907.630594972,1403.3029216102,36.5905590354,38.1149528033,760109.27,0,9172,0.0952,-1309414.30
22.5508862905,12,17.5228644169,38.5408232016,12.0670762681,55.9995135703,509433.69,16090.149871928,5220.7836446543,23.8867010532,31.2251755189,509433.69,6.25,7637.25,0.3259,547313.69
22.5884593555,12,17.5762956314,37.5721671919,11.7068794349,57.2004668213,480265.69,14959.2214343858,6351.7120821964,23.3074893286,31.5457665066,480265.69,4,7089.25,0.3167,406270.39
22.6229668014,12,17.63663285,36.5342232385,11.3162251321,58.5427197385,593894.17,17875.2607230563,3435.672793526,27.1656089757,31.9108000406,593894.17,5.5,8492.5,0.2272,179865.16
22.6628086651,12,17.6910868283,35.2117938838,10.7963791848,59.9301023761,463638.09,15132.3545354963,6178.578981086,22.6572448431,32.2226601576,463638.09,5.5,6961.5,0.3044,751532.59
22.6967913565,12,17.7634145603,34.0323691138,10.3489092026,61.6069128957,621570.06,18892.244442412,2418.6890741702,27.978922777,32.7015484471,621570.06,5.25,8546.25,0.2030,283259.52
22.7344594737,12,17.8362577468,32.5939156191,9.7890320431,63.4088061653,557757.63,14793.024478241,6517.9090383412,24.7749607702,33.1715943938,557757.63,4.75,6846,0.3045,-865636.11
22.7589139663,12,17.9234025686,31.2127355676,9.2588632748,65.498429167,529425.26,14906.9946269685,6403.9388896138,24.2918274401,33.7838669247,529425.26,4.75,6838.5,8.8819,-372033.99
22.7936124688,12,18.0195776982,29.6967452042,8.6721613054,67.8145896279,577455.72,17642.7261699118,3668.2073466705,27.5088033675,34.4630479785,577455.72,2.75,8032.5,0.2047,310239.25
22.823916825,12,18.1303427981,28.2699674101,8.1297611234,70.4267064576,776780.64,20202.0392058208,1108.8943107615,33.4582457423,35.2962725901,776780.64,0,9202.75,0.0485,-1412302.88
22.8551098693,12,18.2490660867,26.7793676886,7.5597922954,73.226608803,780444.58,19159.8373496874,2151.0961668948,34.1478139023,36.1958404044,780444.58,0,8521.25,0.0775,-2007660.32
22.8824009909,12,18.3726431662,25.4518260624,7.0590776347,76.0820110491,690016.57,18055.9176498883,3255.015866694,30.933883804,37.1586644123,690016.57,3.5,8177.75,0.2018,-1196812.29
22.9056233943,12,18.4782536668,24.3909681849,6.6606992061,78.499291212,766079.39,18599.8981133441,2711.0354032381,33.5769110162,37.9881410736,766079.39,0,8333.25,0.1487,-2079142.82
22.9158394133,12,18.5228086288,23.9364090118,6.4935896695,79.5360558817,658917.69,18485.5177919301,2825.4157246521,34.9316673802,38.4270482429,658917.69,1.5,8057.75,0.1463,-498277.58
22.9093615643,12,18.4744240848,24.2636090271,6.6235505153,78.52971191,581405.01,14713.2157766971,6597.7177398851,26.8121616477,37.9804581065,581405.01,3.75,6615.25,0.3278,-1268088.94
22.8922807405,12,18.3623699498,25.1063911543,6.9523593838,76.1447518658,741879.87,18995.6951225931,2315.2383939892,32.1614440057,37.1258440336,741879.87,2.5,8595.75,0.1789,-1503701.65
22.8718414369,12,18.2293430297,26.1337956928,7.3570384741,73.3230170546,662749.98,17864.8772208408,3446.0562957414,29.668603378,36.1235454659,662749.98,3.25,7900.5,0.2378,-878157.65
22.8509235224,12,18.0946196344,27.1263831707,7.7511208246,70.5154104824,729146.48,18385.4666124469,2925.4669041354,31.6810050433,35.1214322507,729146.48,1.25,8478.25,0.1113,-1624204.11
22.8298130322,12,17.9673245999,28.0878965061,8.1397574643,67.9043443815,474143.94,13927.538682388,7383.3948341942,23.7741272464,34.201955652,474143.94,4.75,6510.25,0.3223,-33693.95
22.8067848934,12,17.8451815003,28.8847925705,8.4643717121,65.4950696376,457451.83,14289.7204514734,7021.2130651089,21.4466988464,33.3343729752,457451.83,5.5,6591.5,0.3763,408041.08
21.0954941759,20,16.6606565811,50.3365366721,16.4682102827,46.106503344,584971.75,17702.0892864343,3608.844230148,28.5820655458,32.7099881003,584971.75,2,7921.5,0.1863,226263.09
21.2378322588,20,16.6923049923,50.4422510122,16.5703809329,46.44351205,651103.43,19935.0763838003,1375.857132782,31.1737292922,32.9408499513,651103.43,2,8792.75,0.1161,372513.60
21.3069428382,20,16.7135077391,50.0669777829,16.4051354401,46.3322998668,604532.32,18802.7150375182,2508.218479064,29.3985102015,32.8052146998,604532.32,3.75,8340.25,9.2056,498477.48
21.38760848,20,16.725818816,49.6779286397,16.2448355943,46.2044730184,621689.94,18890.315486577,2420.6180300053,29.9019689536,32.6627100492,621689.94,4.25,8555,0.1396,280729.55
21.4860528322,20,16.7766286032,49.4079623158,16.1928248754,46.2952442951,574852.73,17811.8171981858,3499.1163183964,27.7149322933,32.6889438312,574852.73,2,8021.25,0.2502,437676.04
21.5687393464,20,16.8106064385,48.9709479438,16.0358781313,46.1734619274,598117.17,18545.3250947461,2765.6084218362,29.0357157651,32.5512671573,598117.17,4.5,8353,0.2225,462966.53
21.6446879681,20,16.8278082109,48.5476319611,15.8673407113,46.1464382364,566227.32,17262.3057550436,4048.6277615387,27.5784059184,32.4602792285,566227.32,4,7798,0.2244,285919.30
21.7094012826,20,16.8886924261,48.6245758279,15.914374301,46.5877262932,536801.63,16725.7430447396,4585.1904718427,26.7922088827,32.7233641759,536801.63,3.75,7425.25,0.2121,457585.19
21.747657407,20,16.9155770796,48.2409873551,15.7840355308,46.6544273533,618335.12,18869.3069709516,2441.6265456306,29.5324506803,32.7010031877,618335.12,2,8457.25,0.1913,321858.73
21.7685375201,20,16.9126656586,47.8494448394,15.6199039617,46.7145172146,610778.91,18342.7063483122,2968.22716827,29.5390610091,32.6597449111,610778.91,2,8223,0.1591,163618.97
21.8462692005,20,16.9752112766,47.7220063789,15.5806604872,47.1002325854,603869.31,18569.0027609246,2741.9307556576,29.2341820556,32.8533787866,603869.31,4,8279,0.2047,386501.03
21.8989893354,20,16.9977010227,47.4115102096,15.4442717021,47.3790049076,655726.19,19626.2416582845,1684.6918582977,31.1760428098,32.9444981934,655726.19,4.75,8715.25,0.1145,142033.68
21.9384386128,12,17.0382801995,47.0686131915,15.3174778967,47.6726253407,566264.08,15850.1910395035,5460.7424770787,28.0735746345,34.7835727202,566264.08,3.5,7608.5,0.2666,-447650.97
21.9744730517,12,17.0546678124,46.6965965473,15.1690689488,48.0015089251,612723.93,17767.309993425,3543.6235231573,30.8466205523,34.9223212241,612723.93,0,8104,0.2124,-163736.50
22.0169510325,12,17.0862395961,46.3197938532,15.013109546,48.3429136906,658322.48,19136.0758668926,2174.8576496897,32.6659508106,35.0655951374,658322.48,0,8565.5,0.1129,-151848.27
22.0764900097,12,17.1329374456,46.0374678245,14.929935026,48.8499367013,698687.65,20038.4415599262,1272.491956656,33.495676717,35.3375060367,698687.65,0,9201.75,0.1168,-302181.90
22.124009734,12,17.1477436763,45.2987173803,14.6229958218,49.0520683378,653265.78,18661.6263623073,2649.3071542749,32.4691828359,35.3368433307,653265.78,3.5,8543.25,0.1456,-321302.89
22.1764133002,12,17.1797470027,44.8118735536,14.4294478957,49.5061960341,635843.73,18407.82768107,2903.1058355122,30.5697079949,35.5329618434,635843.73,3.25,8417.25,0.2299,-185122.13
22.202711384,12,17.214132912,44.2727502963,14.2386622943,50.012593801,709268.33,20120.0427582022,1190.8907583801,34.326054145,35.7616284352,709268.33,1.25,8991.75,0.1782,-422059.83
22.2522328042,12,17.2389543758,43.7230652832,14.0265354144,50.567939748,704461.72,19479.4581660026,1831.4753505797,34.1626076947,36.0112425765,704461.72,3.25,9144.5,0.1588,-680698.89
22.2926328407,12,17.268312202,43.1183516057,13.8125257305,51.1727629426,677931.97,18590.2691101981,2720.6644063841,32.5049299575,36.2898740863,677931.97,3.25,8694,0.1785,-734674.49
22.3209787033,12,17.3152473082,42.4820841603,13.5709309463,51.8291452388,644377.02,17688.843819963,3622.0896966192,31.7587067481,36.5885366761,644377.02,3.25,8115.5,0.2067,-689423.36
22.3677339429,12,17.3374685641,41.530832703,13.196603736,52.3811274269,644364.08,17849.5176471114,3461.4158694708,32.8650226566,36.7715126466,644364.08,3.25,8042.75,0.1501,-606130.05
22.4062410892,12,17.3727432515,40.8184671254,12.9217862362,53.1848086802,729786.59,20055.9992008436,1254.9343157386,35.1977965638,37.1455612672,729786.59,2.25,9006.75,0.1018,-768910.01
22.4515388747,12,17.417403331,40.0451904663,12.6380344808,54.0644496563,587397.87,15875.5872730693,5435.3462435129,30.4461917834,37.5617510981,587397.87,1.25,6905.5,0.2292,-757315.56
22.494757361,12,17.4513552365,38.9900867111,12.2265098916,54.8837391485,673072.05,18179.5361727745,3131.3973438077,33.3815772282,37.8907313594,673072.05,2.75,8087,0.1838,-874158.45
22.5340045152,12,17.5044277651,38.1298519009,11.9008122137,55.9567868957,574982.06,17997.3146913816,3313.6188252006,25.9583641162,31.1127837631,574982.06,4.75,8410,0.1681,532307.94
22.5689526726,12,17.5554818529,37.2156732001,11.5566787731,57.1348222308,637254.36,19004.8703735951,2306.0631429871,28.4188059454,31.4324391372,637254.36,5.75,9111.5,0.2470,101434.80
22.6106062594,12,17.6092384584,36.026699551,11.0960744564,58.3226275421,603593.62,19159.1912513397,2151.7422652425,27.918167316,31.6906748666,603593.62,3.5,8922.75,0.1291,697044.74
22.6478911423,12,17.6730454905,35.0003022995,10.7057022875,59.7676799674,661945.51,19593.1927460231,1717.7407705592,29.238940887,32.1006964091,661945.51,2,9172.5,0.1928,30041.12
22.674485504,12,17.7391246715,33.8440987219,10.2644584504,61.3278007551,642233.63,18038.5067967097,3272.4267198725,28.2355158055,32.5322095706,642233.63,5,8532.75,0.1881,-474498.08
22.7133651155,12,17.8091014593,32.5338108945,9.7544730507,63.0139286767,660959.45,19003.6888860876,2307.2446304946,29.6824727535,32.9799073671,660959.45,0,8750.25,0.1574,-261787.68
22.7465727961,12,17.8936628936,31.3479797159,9.3046965233,64.9483749733,592447.30,16752.9513164207,4557.9822001616,27.3327921475,33.5698450078,592447.30,5,7853.5,0.2098,-378990.04
22.7805496955,12,17.9797390382,30.0051817169,8.7863254859,66.9999608832,698344.15,19102.2145715316,2208.7189450506,30.6745346462,34.1721832524,698344.15,2.5,8807,0.2301,-781401.97
22.8094845248,12,18.0753276783,28.785616796,8.3238906004,69.2259936735,694720.73,18228.1041114919,3082.8294050904,30.5337334303,34.8821379207,694720.73,1,8198,0.1660,-1179460.83
22.8358902931,12,18.169816813,27.5338303786,7.8448888148,71.46212358,752983.00,19581.2181772141,1729.7153393681,32.3231684633,35.5871533586,752983.00,3.5,9008.5,0.2752,-1369996.50
22.8587177692,12,18.2602034636,26.5187311334,7.4638515585,73.5624228393,699957.17,18767.9398415032,2542.993675079,31.8545382478,36.2881797017,699957.17,2.25,8372,0.1498,-980699.99
22.8760314167,12,18.3272103399,25.7482899983,7.1748590056,75.1376181322,829009.69,20296.9870218871,1013.9464946951,35.4086077908,36.8121239665,829009.69,1.5,9268.5,0.2482,-2161741.93
22.8835775575,12,18.3515340014,25.413626834,7.0530484183,75.750357542,781572.35,18502.9196349388,2808.0138816435,34.4216863229,37.010636644,781572.35,0,8269.5,0.0850,-2366566.46
22.880676243,12,18.3221421575,25.5778575402,7.1231358377,75.1720165511,801225.79,19743.3692092766,1567.5643073056,34.588331867,36.7979567825,801225.79,1.25,8973.5,0.0743,-2023397.40
22.8701633202,12,18.247781219,26.1010153411,7.3310008658,73.6248304944,714070.17,18223.294509072,3087.6390075102,31.5213346106,36.240477456,714070.17,2.25,8247.5,0.1909,-1478774.13
22.853701133,12,18.1484838987,26.8383404805,7.6246871925,71.5581202325,672910.28,18143.4700046012,3167.463511981,30.7929323059,35.5048397822,672910.28,2.5,8236.25,0.1550,-889795.15
22.8358673056,12,18.0384958623,27.616585048,7.9359746339,69.3084112712,703817.36,19296.9210918571,2014.0124247251,31.0203718605,34.6993254644,703817.36,5,8871,0.2188,-764616.11
22.8160151147,12,17.9259339781,28.3748958585,8.2424148265,67.0725132866,661983.42,18063.9227283967,3247.0107881855,29.3552563259,33.8971003946,661983.42,1.75,8490.5,0.1737,-764262.46
22.791645912,12,17.8163533694,29.0982534604,8.5396366436,64.9507086144,578801.32,16552.1613923188,4758.7721242635,26.2406231719,33.1394308281,578801.32,4.25,7682.75,0.2404,-274999.53
21.0035612128,20,16.5312298383,49.7937700146,16.2323747755,46.0243326317,637684.51,19387.7502241898,1923.1832923925,30.5579538837,32.5583608655,637684.51,4.5,8646.5,0.1887,293799.72
21.1253469453,20,16.6134041588,49.4101775711,16.0867710383,45.9295208577,577973.26,17567.6404596215,3743.2930569607,28.3281167581,32.4405911125,577973.26,2.25,7854.75,0.1778,263664.81
21.2382660363,20,16.6265132564,49.1791885993,16.0052184288,46.0237876325,665162.88,20221.6380516341,1089.2954649481,31.605141883,32.4553874854,665162.88,2,9134.5,0.0675,305337.17
21.3074162398,20,16.6659235348,49.1187660569,16.0242050426,46.2165698411,640093.36,19766.8007270307,1544.1327895515,30.6876670016,32.5696140454,640093.36,2,8802,0.1301,453579.50
21.3704593591,20,16.6873908135,48.6948074634,15.892605516,46.1374404818,614107.20,18787.5120827577,2523.4214338245,29.6369039198,32.4667681585,614107.20,2,8312.5,0.1320,343716.26
21.4734329424,20,16.7381082155,48.4516165478,15.7872500984,46.2063649977,668418.43,20570.7143525257,740.2191640566,31.7295724125,32.4569181046,668418.43,2,9177.75,0.0916,437338.32
21.5582106653,20,16.7636067518,48.0073028591,15.6245055737,46.1592528793,594932.67,18660.5729437321,2650.3605728501,28.8121181528,32.3575401121,594932.67,2,8526.5,0.1833,571671.01
21.6007103473,20,16.7964851616,47.5637524631,15.4660393911,46.1305462438,641524.95,19541.8870176497,1769.0464989326,30.6579242315,32.2701821316,641524.95,2,8728.25,0.1252,315564.23
21.6929833063,20,16.8195472222,47.3048221662,15.4112136312,46.3239348891,578019.61,18359.1957098856,2951.7378066967,28.3171060671,32.351377809,578019.61,4.25,8066.75,9.0539,674007.06
21.7373156714,20,16.8676637116,46.9248064231,15.2348788642,46.4368506575,599144.30,18847.883589052,2463.0499275303,29.1079700157,32.3335522692,599144.30,4,8382.25,0.1228,604512.85
21.7752135899,20,16.888374899,46.5044018497,15.0865910499,46.5631566423,607382.20,18839.8342211285,2471.0992954538,29.418977794,32.335741794,607382.20,4,8418.25,0.4168,473350.06
21.8114972238,20,16.9151463027,46.2124242948,14.96774462,46.8629030185,628690.74,19128.4784006496,2182.4551159326,30.0926924923,32.4462841261,628690.74,4.75,8568,0.1205,297093.20
21.8922086122,20,16.9683719917,46.0410853063,14.9006922795,47.2862829785,621968.75,19075.7641093392,2235.1694072431,30.0333540655,32.6479885741,621968.75,4.25,8467.25,0.1457,372276.11
21.9286769277,20,16.9868918428,45.687488632,14.7547397847,47.6345332848,607600.46,18527.4542088975,2783.4793076848,29.3321701717,32.7728591012,607600.46,4,8251.25,0.1776,308352.26
21.9819272275,12,17.0101075787,45.3179964647,14.6127527396,47.989976805,631312.97,18195.3944745421,3115.5390420402,31.429177153,34.6937679699,631312.97,3,8363.75,0.1738,-226397.50
22.0068673002,12,17.0634199046,44.909563536,14.4567536725,48.3881997183,686583.36,20128.0545774928,1182.8789390895,32.7767531082,34.8712100545,686583.36,3,9220.25,0.2145,-70596.51
22.0558464972,12,17.0934145171,44.473818465,14.2995322593,48.846271551,580924.15,16694.8161296865,4616.1173868958,29.0403057791,35.0841726032,580924.15,3.75,7697.25,0.2099,-233177.32
22.1077547803,12,17.1157748824,44.013753488,14.1212470518,49.3097293932,655803.19,18950.4644700604,2360.4690465219,31.6607571809,35.2919845717,655803.19,0,8756.5,0.1304,-209819.22
22.1651913142,12,17.1672910162,43.6273712129,13.9869510234,49.9202410135,697475.46,19730.2730343216,1580.6604822606,33.9043003831,35.605793326,697475.46,3.25,9079.5,0.1041,-443576.46
22.211632524,12,17.2072517013,43.0930355976,13.7874737099,50.4899277643,701095.29,19795.2446874804,1515.6888291019,33.4834597839,35.8690745469,701095.29,0,9126.5,0.1494,-464975.15
22.2531232719,12,17.2265866753,42.2538109984,13.4541563117,50.9108708455,627357.74,17770.1683596348,3540.7651569475,31.0899137697,35.9895491161,627357.74,0.5,8003.75,0.1405,-387164.72
22.3007070034,12,17.2593638608,41.6555616478,13.2286162461,51.5760374147,609275.60,17189.5605339402,4121.372982642,30.1718268079,36.2998922463,609275.60,3.75,7602.25,0.2312,-411221.82
22.3396971038,12,17.2980887078,41.0115817172,12.9902920144,52.3052918711,694948.32,18950.0046036905,2360.9289128918,33.5677614615,36.6437003793,694948.32,3.25,8859.5,0.1351,-808287.61
22.385370645,12,17.3429808085,40.3260024713,12.7342833,53.1032784348,661921.41,18071.4060945387,3239.5274220435,33.3798808599,37.021815557,661921.41,3.25,8018.25,0.1287,-758853.08
22.4239918178,12,17.376625006,39.3602613458,12.3547581151,53.8186957775,712808.44,19423.9431632982,1886.990353284,35.031336044,37.3010496964,712808.44,0.25,8611.5,0.0897,-836467.86
22.4649256049,12,17.427801196,38.5934888829,12.0638013601,54.7750693223,609666.14,15550.4778473912,5760.455669191,31.6297373802,37.7605345808,609666.14,2.75,7157.5,0.2288,-1267042.28
22.5045122009,12,17.4761328007,37.7919086403,11.7638544512,55.8184246307,686139.94,18297.1309735912,3013.8025429911,34.7268761067,38.2687696895,686139.94,2.75,8153.25,0.1371,-1012097.30
22.5392173415,12,17.517480176,36.6383433191,11.3055293674,56.7877567465,654943.57,19287.9704323566,2022.9630842256,28.6841382325,31.1394625562,654943.57,2.75,9219.25,0.1374,-21086.13
22.5780831625,12,17.5761573151,35.7465255156,10.9738218978,58.0491211458,533097.33,16187.6778664434,5123.2556501389,25.1870360523,31.5024633899,533097.33,2.25,7617.25,0.2243,235262.21
22.6158472449,12,17.6411598908,34.8107459909,10.6248581567,59.4164747051,656379.22,18347.3973626912,2963.5361538911,29.4756588528,31.9019529377,656379.22,0,8636.5,0.0866,-531629.21
22.6577399366,12,17.7006614242,33.6583757024,10.1754452989,60.8263898044,717427.39,20392.3362026085,918.5973139737,30.8555774591,32.2633575926,717427.39,2.25,9555.25,0.0604,-404832.91
22.6948732977,12,17.7735712308,32.643521235,9.7915765712,62.4418634125,677946.41,19279.1098338468,2031.8236827354,29.75084071,32.7513639818,677946.41,5.75,8991.75,0.2198,-377579.46
22.731379745,12,17.8461224884,31.4699269601,9.337873524,64.1159950757,538306.47,16340.4598295466,4970.4736870356,25.4120862258,33.2255691289,538306.47,3.5,7501,0.2701,234904.38
22.7582908882,12,17.9252831327,30.3955059517,8.9306526166,65.924777174,644167.88,17632.0218706737,3678.9116459085,28.108450573,33.7847049304,644167.88,5,8216.25,0.2820,-715819.86
22.7884748824,12,18.0040955203,29.2957066705,8.5101429646,67.7516526141,692168.93,19502.6431334629,1808.2903831194,31.0089895366,34.3442371175,692168.93,0.25,9009.25,0.1787,-480489.80
22.8132725716,12,18.0818174442,28.3650523156,8.16137838,69.5446643163,718311.13,18464.4654017666,2846.4681148156,31.4580699046,34.9294603832,718311.13,2.5,8433.5,0.1083,-1418011.14
22.8341296646,12,18.1475127835,27.5283391414,7.8452736111,71.0886311933,787762.89,19782.9121679979,1528.0213485844,34.1370944323,35.4244974355,787762.89,0,8965,0.0665,-1797878.33
22.8469072242,12,18.1936249445,26.9682383261,7.6385509926,72.1854764104,688372.29,18543.7971197265,2767.1363968558,30.4900857007,35.7862359248,688372.29,2,8249,0.1759,-919415.57
22.8539700972,12,18.2080759761,26.6901889627,7.5383806828,72.5916110956,681854.14,17911.5390950471,3399.3944215351,29.770558658,35.9068555811,681854.14,4.5,8245.25,0.2005,-1147728.13
22.8526991875,12,18.1875426404,26.7665201363,7.5763766817,72.221334381,726132.96,19072.2904870742,2238.6430295081,32.3392314845,35.7668116249,726132.96,0,8506,0.1487,-1222254.61
22.84483112,12,18.1336892455,27.0827686692,7.7054485945,71.1543583177,618456.27,18048.6735904168,3262.2599261655,29.0859539919,35.3743097931,618456.27,2.5,8090,0.1917,-106617.61
22.8322010464,12,18.0571772045,27.5801399837,7.9059695813,69.6220161873,558375.99,16019.3278768197,5291.6056397625,26.4282904902,34.8191621754,558375.99,2,7381.5,0.2281,-239100.43
22.8150312464,12,17.9683431455,28.1945878025,8.1563491393,67.8563672932,751502.44,19780.9204036203,1530.013112962,32.974946981,34.190390119,751502.44,0,9065.75,0.0560,-1243520.86
22.7928651677,12,17.8699057545,28.7779114029,8.3934438363,65.9881979163,692757.41,19238.6447589179,2072.2887576644,30.6793066346,33.5094192464,692757.41,1,8724.75,0.1162,-626526.56
22.7683401326,12,17.7721601005,29.3950446589,8.6481506077,64.1611151916,629508.68,18277.0577860376,3033.8757305446,27.4260343786,32.8562972645,629508.68,5,8382,0.2228,-156523.24
20.8991914693,20,16.5103230819,49.169491988,16.006474521,45.9588868453,570711.45,17850.0455682044,3460.8879483779,27.9101300559,32.4203896228,570711.45,4.5,7970.25,0.1816,521753.62
20.989045883,20,16.4851060499,48.8405857873,15.8169292879,45.8915845239,581058.62,18254.5871080411,3056.3464085411,27.3210764255,30.7938826338,581058.62,1.25,7953,0.1723,572347.96
21.08251796,20,16.5225401746,48.266903631,15.6571040806,45.6112615557,647110.02,20345.0598422756,965.8736743066,30.63365007,32.0719755247,647110.02,2,9029.75,0.1490,646249.02
21.1593446044,20,16.5943683909,48.0874036606,15.5821667151,45.7186260811,526085.79,17056.7584396008,4254.1750769814,26.3128509268,32.0969395537,526085.79,4.25,7743.75,0.2348,792893.58
21.2601666206,20,16.6007517376,47.6890808989,15.4245078106,45.6535910159,585068.50,18078.6152851493,3232.3182314329,28.5062106403,31.990038492,585068.50,5.25,8209.75,0.1754,419924.16
21.4023527783,20,16.672465841,47.731659004,15.4863811992,46.043667082,572379.77,17801.9286305121,3509.0048860701,28.0797642108,32.2317668727,572379.77,2,8063.75,0.1740,470799.80
21.4635192178,20,16.7218736805,47.2871438953,15.3351550788,45.9828943491,606131.58,18551.3418645018,2759.5916520804,29.3269569037,32.130109188,606131.58,2,8192.5,0.1153,343685.62
21.5365706985,20,16.7410348404,47.0155012068,15.2716478251,46.1221557881,558080.73,16944.6976565292,4366.235860053,27.461906838,32.1777191315,558080.73,2,7635.25,0.1935,245201.27
21.6004192315,20,16.7481901647,46.5552609569,15.0814970825,46.1214598683,621062.15,18647.2337706995,2663.6997458828,29.8519613494,32.0913895885,621062.15,2,8415.75,0.1200,163895.99
21.6564224148,20,16.8100025078,46.3407214189,15.0073096505,46.3720230386,646691.36,20096.8596005784,1214.0739160038,30.8660549991,32.1951654122,646691.36,2,8853,0.0676,523702.02
